track_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Artist
Miserable Man,1,2022,1,7,788,0,124407432.0,13,0,32.0,1,0.0,110,A#,Major,63,31,35,93,0,29,3,David Kushner
Miss You,2,2022,8,5,5730,10,497225336.0,108,16,197.0,3,165.0,145,F#,Minor,59,20,74,1,0,15,5,Robin Schulz
Miss You,2,2022,8,5,5730,10,497225336.0,108,16,197.0,3,165.0,145,F#,Minor,59,20,74,1,0,15,5,Oliver Tree
Miss You,1,1982,5,16,2020,0,154356956.0,77,10,119.0,0,40.0,145,A,Major,66,24,58,17,0,19,5,Southstar
Mistletoe,1,2011,1,1,9577,0,629173063.0,195,111,310.0,0,0.0,162,F#,Minor,67,88,54,51,0,9,4,Justin Bieber
Miï¿½ï¿½n,2,2021,4,29,3406,16,596152090.0,61,23,70.0,1,0.0,92,D,Major,85,92,54,16,0,29,7,Tini
Miï¿½ï¿½n,2,2021,4,29,3406,16,596152090.0,61,23,70.0,1,0.0,92,D,Major,85,92,54,16,0,29,7,Maria Becerra
Mockingbird,1,2004,1,1,12985,61,1241559043.0,49,98,36.0,5,204.0,84,E,Minor,62,24,67,21,0,13,28,Eminem
Mon Amour - Remix,2,2020,9,21,3221,2,578207856.0,67,13,139.0,0,40.0,116,D,Major,75,36,76,12,0,10,10,Aitana
Mon Amour - Remix,2,2020,9,21,3221,2,578207856.0,67,13,139.0,0,40.0,116,D,Major,75,36,76,12,0,10,10,zzoilo
Money Trees,2,2012,1,1,26792,32,1093605526.0,69,113,695.0,0,458.0,144,E,Minor,74,37,53,7,0,21,10,Kendrick Lamar
Money Trees,2,2012,1,1,26792,32,1093605526.0,69,113,695.0,0,458.0,144,E,Minor,74,37,53,7,0,21,10,Jay Rock
Monotonï¿½,2,2022,10,19,3645,15,380726517.0,118,34,150.0,4,19.0,132,C#,Minor,87,82,70,42,0,21,5,Ozuna
Monotonï¿½,2,2022,10,19,3645,15,380726517.0,118,34,150.0,4,19.0,132,C#,Minor,87,82,70,42,0,21,5,Shakira
Monï¿½ï¿½y so,1,2021,9,10,1473,0,263779030.0,2,0,12.0,0,10.0,138,D,Major,69,35,57,12,0,10,9,YEAT
Mood (feat. Iann Dior),2,2020,7,24,12854,0,1699402402.0,237,27,636.0,0,2.0,91,G,Minor,70,76,72,22,0,27,4,24kgoldn
Mood (feat. Iann Dior),2,2020,7,24,12854,0,1699402402.0,237,27,636.0,0,2.0,91,G,Minor,70,76,72,22,0,27,4,Iann Dior
Moonlight,1,2023,2,24,2649,42,256483385.0,67,79,57.0,1,615.0,137,G,Minor,64,88,72,51,0,17,5,Kali Uchis
Moscow Mule,1,2022,5,6,4572,33,909001996.0,74,113,85.0,9,2.0,100,F,Minor,80,29,67,29,0,12,3,Bad Bunny
Moth To A Flame (with The Weeknd),2,2021,10,22,7495,17,611994237.0,114,172,284.0,2,2.0,120,C#,Minor,56,16,67,0,0,11,4,The Weeknd
Moth To A Flame (with The Weeknd),2,2021,10,22,7495,17,611994237.0,114,172,284.0,2,2.0,120,C#,Minor,56,16,67,0,0,11,4,Swedish House Mafia
Mother I Sober (feat. Beth Gibbons of Portishead),2,2022,5,13,1890,0,33381454.0,3,0,2.0,0,0.0,140,G#,Minor,49,50,37,87,0,11,35,Kendrick Lamar
Mother I Sober (feat. Beth Gibbons of Portishead),2,2022,5,13,1890,0,33381454.0,3,0,2.0,0,0.0,140,G#,Minor,49,50,37,87,0,11,35,Beth Gibbons
Mount Everest,1,2019,6,21,5443,0,467727006.0,45,1,80.0,0,12.0,89,C#,Minor,46,43,43,23,8,8,22,Labrinth
Mr. Brightside,1,2003,9,23,51979,15,1806617704.0,306,99,36.0,2,120.0,148,C#,Major,35,24,93,0,0,10,8,The Killers
Mr. Morale,2,2022,5,13,1860,0,58687425.0,1,0,3.0,0,0.0,174,A,Major,73,26,54,30,0,34,32,Kendrick Lamar
Mr. Morale,2,2022,5,13,1860,0,58687425.0,1,0,3.0,0,0.0,174,A,Major,73,26,54,30,0,34,32,Tanna Leone
Mujeriego,1,2021,12,17,1492,0,231996128.0,44,63,91.0,0,24.0,80,A,Major,76,92,62,6,0,8,13,Ryan Castro
Murder In My Mind,1,2022,1,21,2459,20,448843705.0,20,68,50.0,0,22.0,120,A#,Major,71,57,97,1,0,13,11,Kordhell
Music For a Sushi Restaurant,1,2022,5,20,4449,1,334733572.0,80,11,66.0,0,1.0,107,B,Major,72,36,72,26,6,11,4,Harry Styles
Muï¿½ï¿½,3,2023,1,12,658,6,120972253.0,33,7,53.0,2,0.0,90,A#,Minor,68,83,71,3,0,31,8,Steve Aoki
Muï¿½ï¿½,3,2023,1,12,658,6,120972253.0,33,7,53.0,2,0.0,90,A#,Minor,68,83,71,3,0,31,8,Tini
Muï¿½ï¿½,3,2023,1,12,658,6,120972253.0,33,7,53.0,2,0.0,90,A#,Minor,68,83,71,3,0,31,8,La Joaqui
My Mind & Me,1,2022,11,3,953,0,91473363.0,61,13,37.0,1,0.0,144,A,Major,60,24,39,57,0,8,3,Selena Gomez
My Only Wish (This Year),1,2000,11,7,6952,0,261116938.0,115,53,286.0,0,0.0,147,C#,Major,67,69,72,17,0,19,3,Britney Spears
My Universe,2,2021,9,24,6127,13,1061966512.0,0,0,0.0,0,0.0,105,A,Major,58,42,68,1,0,14,4,Coldplay
My Universe,2,2021,9,24,6127,13,1061966512.0,0,0,0.0,0,0.0,105,A,Major,58,42,68,1,0,14,4,BTS
N95,1,2022,5,13,5542,0,301242089.0,52,16,65.0,0,206.0,140,D#,Minor,81,39,66,38,0,12,14,Kendrick Lamar
NEW MAGIC WAND,2,2019,5,16,4708,0,461437791.0,13,7,55.0,0,1.0,140,F,Minor,62,46,73,10,0,67,11,Tyler
NEW MAGIC WAND,2,2019,5,16,4708,0,461437791.0,13,7,55.0,0,1.0,140,F,Minor,62,46,73,10,0,67,11,The Creator
Nail Tech,1,2022,2,18,2939,0,193443895.0,42,0,24.0,0,0.0,150,E,Minor,65,11,58,0,0,12,9,Jack Harlow
Need To Know,1,2021,6,11,6672,0,1042568408.0,125,36,150.0,0,2.0,130,C#,Major,66,19,61,30,0,9,7,Doja Cat
Never Felt So Alone,1,2023,4,7,1730,3,117747907.0,46,5,51.0,0,20.0,98,F,Major,44,36,41,50,0,38,5,Labrinth
Neverita,1,2022,5,6,2590,30,671365962.0,20,64,35.0,6,0.0,122,A#,Major,88,43,50,7,0,14,5,Bad Bunny
New Jeans,1,2023,7,7,77,35,29562220.0,8,166,4.0,4,34.0,134,E,Minor,81,53,72,51,0,12,5,NewJeans
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],3,2022,12,2,1602,0,195516622.0,12,22,12.0,0,2.0,88,G,Minor,49,24,66,19,0,18,29,Travis Scott
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],3,2022,12,2,1602,0,195516622.0,12,22,12.0,0,2.0,88,G,Minor,49,24,66,19,0,18,29,21 Savage
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],3,2022,12,2,1602,0,195516622.0,12,22,12.0,0,2.0,88,G,Minor,49,24,66,19,0,18,29,Metro Boomin
Night Changes,1,2014,11,17,7124,18,1131090940.0,60,20,2.0,0,2.0,120,G#,Major,67,40,52,86,0,12,4,One Direction
Niï¿½ï¿½a Bo,2,2023,4,21,1305,34,115010040.0,29,26,43.0,5,44.0,91,G,Major,82,47,62,10,0,10,15,Sean Paul
Niï¿½ï¿½a Bo,2,2023,4,21,1305,34,115010040.0,29,26,43.0,5,44.0,91,G,Major,82,47,62,10,0,10,15,Feid
No Lie,2,2016,11,18,7370,0,956865266.0,92,127,36.0,0,62.0,102,G,Major,74,45,89,5,0,26,13,Sean Paul
No Lie,2,2016,11,18,7370,0,956865266.0,92,127,36.0,0,62.0,102,G,Major,74,45,89,5,0,26,13,Dua Lipa
No Role Modelz,1,2014,12,9,21164,36,1791000570.0,80,65,476.0,0,14.0,100,A#,Minor,70,47,52,30,0,6,33,J. Cole
No Se Va,1,2022,4,28,924,18,404887295.0,17,80,22.0,9,38.0,173,C#,Major,59,69,53,12,0,23,3,Grupo Frontera
Nobody Gets Me,1,2022,12,9,2536,6,284908316.0,59,100,58.0,13,2.0,100,G,Major,36,28,28,81,0,18,3,SZA
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,Jordan Fisher
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,Josh Levi
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,Finneas O'Connell
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red)
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,Topher Ngo
"Nobody Like U - From ""Turning Red""",6,2022,2,25,918,0,120847157.0,34,39,30.0,0,0.0,105,A,Minor,91,73,72,13,0,9,15,Grayson Vill
Nonsense,1,2022,7,15,2346,27,342897938.0,69,12,38.0,8,64.0,139,G#,Major,74,68,68,3,0,26,4,Sabrina Carpenter
Normal,1,2022,7,8,2461,36,459276435.0,47,66,45.0,5,6.0,170,E,Minor,71,59,56,4,0,27,12,Feid
Nos Comemos (feat. Ozuna),2,2022,6,2,896,0,138334433.0,0,0,2.0,0,0.0,92,F#,Major,83,56,82,10,0,9,5,Ozuna
Nos Comemos (feat. Ozuna),2,2022,6,2,896,0,138334433.0,0,0,2.0,0,0.0,92,F#,Major,83,56,82,10,0,9,5,Tiago pzk
Nosso Quadro,2,2023,2,2,894,9,233801632.0,14,88,66.0,3,72.0,160,A,Major,69,61,71,33,0,31,20,Ana Castela
Nosso Quadro,2,2023,2,2,894,9,233801632.0,14,88,66.0,3,72.0,160,A,Major,69,61,71,33,0,31,20,AgroPlay
Nostï¿½ï¿½l,3,2021,9,8,2780,2,436695353.0,86,76,59.0,0,16.0,98,A,Minor,73,60,85,17,0,24,5,Chris Brown
Nostï¿½ï¿½l,3,2021,9,8,2780,2,436695353.0,86,76,59.0,0,16.0,98,A,Minor,73,60,85,17,0,24,5,Rvssian
Nostï¿½ï¿½l,3,2021,9,8,2780,2,436695353.0,86,76,59.0,0,16.0,98,A,Minor,73,60,85,17,0,24,5,Rauw Alejandro
Notice Me,1,2022,12,9,819,0,62019074.0,14,22,0.0,0,0.0,160,F,Major,72,78,68,28,0,11,12,SZA
Notion,1,2016,8,5,2393,0,421135627.0,22,13,65.0,0,6.0,160,A,Major,31,30,88,7,0,8,8,The Rare Occasions
Novidade na ï¿½ï¿,2,2023,6,23,267,9,39709092.0,9,6,25.0,2,72.0,130,F,Major,63,36,34,76,0,35,9,Mc Livinho
Novidade na ï¿½ï¿,2,2023,6,23,267,9,39709092.0,9,6,25.0,2,72.0,130,F,Major,63,36,34,76,0,35,9,DJ Matt D
Novo Balanï¿½,4,2023,5,19,283,7,81102253.0,6,9,26.0,1,66.0,124,D#,Minor,84,65,50,67,0,13,6,Veigh
Novo Balanï¿½,4,2023,5,19,283,7,81102253.0,6,9,26.0,1,66.0,124,D#,Minor,84,65,50,67,0,13,6,Bvga Beatz
Novo Balanï¿½,4,2023,5,19,283,7,81102253.0,6,9,26.0,1,66.0,124,D#,Minor,84,65,50,67,0,13,6,Supernova Ent
Novo Balanï¿½,4,2023,5,19,283,7,81102253.0,6,9,26.0,1,66.0,124,D#,Minor,84,65,50,67,0,13,6,Prod Malax
Numb,1,2003,3,24,20111,5,1361425037.0,39,0,36.0,0,0.0,110,A,Major,50,24,86,0,0,64,4,Linkin Park
Numb,2,2022,6,10,3879,2,295307001.0,107,76,86.0,1,9.0,120,C#,Minor,91,63,77,12,1,10,5,Marshmello
Numb,2,2022,6,10,3879,2,295307001.0,107,76,86.0,1,9.0,120,C#,Minor,91,63,77,12,1,10,5,Khalid
Numb Little Bug,1,2022,1,28,2026,0,258714692.0,47,3,42.0,12,6.0,85,G#,Minor,74,61,52,30,0,26,9,Em Beihold
Nxde,1,2022,10,17,430,6,170709584.0,14,116,9.0,0,11.0,136,E,Minor,73,65,91,4,0,48,18,(G)I-DLE
O.O,1,2022,2,22,290,0,135444283.0,9,66,10.0,0,0.0,200,B,Minor,39,28,77,4,0,6,29,NMIXX
OMG,1,2023,1,2,1783,27,430977451.0,26,124,15.0,1,22.0,127,A,Minor,80,74,77,36,0,11,4,NewJeans
OUT OUT (feat. Charli XCX & Saweetie),4,2021,8,13,6890,0,427486004.0,122,11,201.0,0,1.0,124,G#,Minor,79,79,84,2,0,5,5,Charli XCX
OUT OUT (feat. Charli XCX & Saweetie),4,2021,8,13,6890,0,427486004.0,122,11,201.0,0,1.0,124,G#,Minor,79,79,84,2,0,5,5,Jax Jones
OUT OUT (feat. Charli XCX & Saweetie),4,2021,8,13,6890,0,427486004.0,122,11,201.0,0,1.0,124,G#,Minor,79,79,84,2,0,5,5,Joel Corry
OUT OUT (feat. Charli XCX & Saweetie),4,2021,8,13,6890,0,427486004.0,122,11,201.0,0,1.0,124,G#,Minor,79,79,84,2,0,5,5,Saweetie
Obsessed,2,2022,9,29,161,6,71007139.0,10,79,2.0,0,42.0,135,F,Minor,80,85,74,62,0,8,9,Abhijay Sharma
Obsessed,2,2022,9,29,161,6,71007139.0,10,79,2.0,0,42.0,135,F,Minor,80,85,74,62,0,8,9,Riar Saab
Oh My God,1,2021,11,19,4431,0,466214729.0,105,7,199.0,0,0.0,88,C#,Major,53,55,73,9,0,3,5,Adele
Oi Balde - Ao Vivo,1,2023,2,14,845,2,145458418.0,12,57,47.0,1,33.0,108,D,Major,67,55,67,60,0,80,5,Zï¿½ï¿½ Neto & Crist
Ojitos Lindos,2,2022,5,6,6135,38,1133865788.0,71,113,99.0,13,28.0,80,D#,Minor,65,27,69,8,0,53,4,Bomba Estï¿½ï¿½reo
Ojitos Lindos,2,2022,5,6,6135,38,1133865788.0,71,113,99.0,13,28.0,80,D#,Minor,65,27,69,8,0,53,4,Bad B
Ojos Marrones,1,2022,2,6,795,11,263280370.0,26,18,15.0,1,4.0,120,G#,Minor,81,72,65,4,0,14,4,Lasso
On BS,2,2022,11,4,1338,0,170413877.0,9,20,7.0,0,0.0,158,A,Major,84,33,36,2,0,39,59,Drake
On BS,2,2022,11,4,1338,0,170413877.0,9,20,7.0,0,0.0,158,A,Major,84,33,36,2,0,39,59,21 Savage
On Time (with John Legend),2,2022,12,2,398,0,78139948.0,2,2,6.0,0,2.0,80,F,Minor,33,51,59,76,0,44,6,John Legend
On Time (with John Legend),2,2022,12,2,398,0,78139948.0,2,2,6.0,0,2.0,80,F,Minor,33,51,59,76,0,44,6,Metro Boomin
One Dance,3,2016,4,4,43257,24,2713922350.0,433,107,36.0,0,26.0,104,C#,Major,77,36,63,1,0,36,5,Drake
One Dance,3,2016,4,4,43257,24,2713922350.0,433,107,36.0,0,26.0,104,C#,Major,77,36,63,1,0,36,5,WizKid
One Dance,3,2016,4,4,43257,24,2713922350.0,433,107,36.0,0,26.0,104,C#,Major,77,36,63,1,0,36,5,Kyla
One Kiss (with Dua Lipa),2,2017,6,2,27705,10,1897517891.0,537,122,36.0,6,2.0,124,A,Minor,79,59,86,4,0,8,11,Calvin Harris
One Kiss (with Dua Lipa),2,2017,6,2,27705,10,1897517891.0,537,122,36.0,6,2.0,124,A,Minor,79,59,86,4,0,8,11,Dua Lipa
One Right Now (with The Weeknd),2,2021,11,5,4771,0,539595276.0,68,18,75.0,0,1.0,97,C#,Major,68,72,78,4,0,7,5,The Weeknd
One Right Now (with The Weeknd),2,2021,11,5,4771,0,539595276.0,68,18,75.0,0,1.0,97,C#,Major,68,72,78,4,0,7,5,Post Malone
One Thing At A Time,1,2022,12,2,811,4,148469433.0,11,58,5.0,0,21.0,142,G,Major,61,92,91,0,0,26,3,Morgan Wallen
Only Love Can Hurt Like This,1,2014,1,1,5148,0,588955257.0,90,22,365.0,0,114.0,91,G#,Major,57,30,89,10,0,33,8,Paloma Faith
Open Arms (feat. Travis Scott),2,2022,12,8,1420,4,155653938.0,13,87,17.0,0,46.0,78,A,Major,67,22,59,76,1,15,16,SZA
Open Arms (feat. Travis Scott),2,2022,12,8,1420,4,155653938.0,13,87,17.0,0,46.0,78,A,Major,67,22,59,76,1,15,16,Travis Scott
Otro Atardecer,2,2022,5,6,1681,7,319546754.0,10,30,13.0,0,33.0,108,D,Major,78,55,60,59,0,7,4,Bad Bunny
Otro Atardecer,2,2022,5,6,1681,7,319546754.0,10,30,13.0,0,33.0,108,D,Major,78,55,60,59,0,7,4,The Marï¿½ï
Out of Time,1,2022,1,7,3711,0,339659802.0,49,88,62.0,0,2.0,93,C#,Minor,65,82,74,27,0,32,5,The Weeknd
Overdrive,1,2023,7,14,410,36,14780425.0,36,32,31.0,1,26.0,140,C#,Major,56,48,73,0,0,35,4,Post Malone
PERO Tï¿,2,2023,2,23,387,11,93438910.0,11,15,14.0,3,1.0,140,F#,Major,86,68,79,39,0,11,29,Karol G
PERO Tï¿,2,2023,2,23,387,11,93438910.0,11,15,14.0,3,1.0,140,F#,Major,86,68,79,39,0,11,29,Quevedo
PLAYA DEL INGLï¿½,2,2022,12,15,1701,15,221409663.0,30,15,34.0,2,47.0,113,G,Minor,79,66,74,8,0,11,5,Myke Towers
PLAYA DEL INGLï¿½,2,2022,12,15,1701,15,221409663.0,30,15,34.0,2,47.0,113,G,Minor,79,66,74,8,0,11,5,Quevedo
POLARIS - Remix,4,2023,6,8,773,33,57312735.0,20,46,21.0,8,99.0,170,G#,Minor,62,55,80,15,0,37,7,Feid
POLARIS - Remix,4,2023,6,8,773,33,57312735.0,20,46,21.0,8,99.0,170,G#,Minor,62,55,80,15,0,37,7,Mora
POLARIS - Remix,4,2023,6,8,773,33,57312735.0,20,46,21.0,8,99.0,170,G#,Minor,62,55,80,15,0,37,7,Saiko
POLARIS - Remix,4,2023,6,8,773,33,57312735.0,20,46,21.0,8,99.0,170,G#,Minor,62,55,80,15,0,37,7,Quevedo
POP!,1,2022,6,24,571,0,213505179.0,19,21,14.0,0,2.0,97,D,Major,80,36,86,4,0,3,5,Nayeon
PRC,2,2023,1,23,961,26,436027885.0,19,143,10.0,6,15.0,138,G,Minor,78,89,83,10,0,12,5,Natanael Cano
PRC,2,2023,1,23,961,26,436027885.0,19,143,10.0,6,15.0,138,G,Minor,78,89,83,10,0,12,5,Peso Pluma
PROVENZA,1,2022,4,21,6587,34,885093467.0,114,104,147.0,11,20.0,111,C#,Major,87,53,52,66,1,11,5,Karol G
PUFFIN ON ZOOTIEZ,1,2022,4,29,2350,0,254218729.0,28,42,23.0,0,0.0,125,G#,Major,88,28,66,6,0,13,31,Future
PUNTO 40,2,2022,9,22,3006,12,304079786.0,54,32,66.0,2,0.0,107,C#,Major,87,20,83,0,4,31,9,Baby Rasta
PUNTO 40,2,2022,9,22,3006,12,304079786.0,54,32,66.0,2,0.0,107,C#,Major,87,20,83,0,4,31,9,Rauw Alejandro
Pantysito,3,2022,3,18,2995,0,273005485.0,49,17,30.0,0,0.0,98,G,Minor,83,63,74,14,0,16,6,Feid
Pantysito,3,2022,3,18,2995,0,273005485.0,49,17,30.0,0,0.0,98,G,Minor,83,63,74,14,0,16,6,Alejo
Pantysito,3,2022,3,18,2995,0,273005485.0,49,17,30.0,0,0.0,98,G,Minor,83,63,74,14,0,16,6,Robi
Party,2,2022,5,6,3185,4,614555082.0,38,64,37.0,3,36.0,97,A,Major,83,47,80,2,0,24,9,Bad Bunny
Party,2,2022,5,6,3185,4,614555082.0,38,64,37.0,3,36.0,97,A,Major,83,47,80,2,0,24,9,Rauw Alejandro
Pasoori,2,2022,2,6,349,6,284249832.0,10,22,3.0,0,0.0,92,B,Minor,71,67,60,7,0,6,4,Shae Gill
Pasoori,2,2022,2,6,349,6,284249832.0,10,22,3.0,0,0.0,92,B,Minor,71,67,60,7,0,6,4,Ali Sethi
Pass The Dutchie,1,1982,1,1,5328,0,195918494.0,54,76,900.0,0,0.0,151,G,Major,73,88,67,20,0,32,5,Musical Youth
"Paulo Londra: Bzrp Music Sessions, Vol. 23",2,2022,4,25,928,0,164163229.0,19,0,7.0,0,0.0,96,C#,Major,61,32,90,25,0,10,9,Bizarrap
"Paulo Londra: Bzrp Music Sessions, Vol. 23",2,2022,4,25,928,0,164163229.0,19,0,7.0,0,0.0,96,C#,Major,61,32,90,25,0,10,9,Paulo Londra
Payphone,2,2012,1,1,14143,4,1479264469.0,56,38,36.0,1,2.0,110,E,Major,74,51,74,2,0,29,4,Maroon 5
Payphone,2,2012,1,1,14143,4,1479264469.0,56,38,36.0,1,2.0,110,E,Major,74,51,74,2,0,29,4,Wiz Khalifa
Peaches (feat. Daniel Caesar & Giveon),3,2021,3,19,14140,0,1445941661.0,231,52,612.0,6,2.0,90,C#,Major,63,49,68,38,0,42,18,Justin Bieber
Peaches (feat. Daniel Caesar & Giveon),3,2021,3,19,14140,0,1445941661.0,231,52,612.0,6,2.0,90,C#,Major,63,49,68,38,0,42,18,Daniel Caesar
Peaches (feat. Daniel Caesar & Giveon),3,2021,3,19,14140,0,1445941661.0,231,52,612.0,6,2.0,90,C#,Major,63,49,68,38,0,42,18,Giveon
Peaches (from The Super Mario Bros. Movie),1,2023,4,7,34,0,68216992.0,0,0,0.0,0,0.0,92,A#,Minor,71,41,31,79,0,10,5,Jack Black
People,1,2022,12,2,3506,56,373199958.0,105,64,169.0,8,529.0,198,A#,Minor,59,71,42,55,0,10,7,Libianca
People Pt.2 (feat. IU),2,2023,4,7,209,4,95816024.0,4,45,11.0,2,24.0,89,G,Minor,73,44,57,39,0,32,6,IU
People Pt.2 (feat. IU),2,2023,4,7,209,4,95816024.0,4,45,11.0,2,24.0,89,G,Minor,73,44,57,39,0,32,6,Agust D
Pepas,1,2021,6,24,14114,17,1309887447.0,252,109,965.0,20,2.0,130,G,Major,76,44,77,1,0,13,3,Farruko
Perfect,1,2017,1,1,16596,13,2559529074.0,7,0,36.0,0,0.0,95,G#,Major,60,17,45,16,0,11,2,Ed Sheeran
Permission to Dance,1,2021,7,9,1801,2,608334048.0,77,134,74.0,0,2.0,125,A,Major,70,65,74,1,0,34,4,BTS
Peru,2,2021,12,23,2999,0,261286503.0,60,17,154.0,0,22.0,108,G,Minor,96,71,42,57,0,8,9,Ed Sheeran
Peru,2,2021,12,23,2999,0,261286503.0,60,17,154.0,0,22.0,108,G,Minor,96,71,42,57,0,8,9,Fireboy DML
"Peso Pluma: Bzrp Music Sessions, Vol. 55",2,2023,5,31,1313,40,200647221.0,17,152,32.0,11,139.0,133,F,Minor,85,81,67,26,0,12,5,Bizarrap
"Peso Pluma: Bzrp Music Sessions, Vol. 55",2,2023,5,31,1313,40,200647221.0,17,152,32.0,11,139.0,133,F,Minor,85,81,67,26,0,12,5,Peso Pluma
Phantom Regret by Jim,1,2022,1,7,768,0,31959571.0,1,1,3.0,0,0.0,108,A,Minor,46,23,48,75,30,14,4,The Weeknd
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",3,2023,5,15,178,6,64533040.0,6,71,1.0,0,31.0,100,E,Major,56,53,55,53,0,12,4,Arijit Singh
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",3,2023,5,15,178,6,64533040.0,6,71,1.0,0,31.0,100,E,Major,56,53,55,53,0,12,4,Sachin-Jigar
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",3,2023,5,15,178,6,64533040.0,6,71,1.0,0,31.0,100,E,Major,56,53,55,53,0,12,4,Amitabha Bhattacharya
Photograph,1,2014,6,20,18778,3,2236667932.0,228,105,36.0,0,84.0,108,E,Major,61,20,38,61,0,10,5,Ed Sheeran
Pink + White,1,2016,8,20,21574,30,806397070.0,112,68,266.0,1,39.0,160,A,Major,54,54,55,67,0,42,11,Frank Ocean
Pink Venom,1,2022,8,19,1963,16,551305895.0,57,119,77.0,1,13.0,90,C#,Major,80,71,69,2,0,27,10,BLACKPINK
Pipoco,3,2022,5,20,1112,4,191873381.0,22,2,65.0,1,3.0,135,G#,Major,77,74,74,47,0,34,8,Melody
Pipoco,3,2022,5,20,1112,4,191873381.0,22,2,65.0,1,3.0,135,G#,Major,77,74,74,47,0,34,8,Ana Castela
Pipoco,3,2022,5,20,1112,4,191873381.0,22,2,65.0,1,3.0,135,G#,Major,77,74,74,47,0,34,8,Dj Chris No Beat
Piï¿½ï¿½man Deï¿,2,2023,6,2,185,3,43522589.0,5,6,4.0,1,33.0,98,A#,Minor,73,45,62,28,0,13,13,Semicenk
Piï¿½ï¿½man Deï¿,2,2023,6,2,185,3,43522589.0,5,6,4.0,1,33.0,98,A#,Minor,73,45,62,28,0,13,13,Doï¿½ï¿½u
Plan A,1,2022,3,23,1105,0,240661097.0,32,0,19.0,0,0.0,174,C#,Major,58,56,83,5,0,7,4,Paulo Londra
Players,1,2022,11,30,4096,6,335074782.0,118,48,143.0,0,240.0,105,F#,Major,95,62,52,3,0,5,16,Coi Leray
Poland,1,2022,6,23,1584,0,115331792.0,38,0,24.0,0,0.0,150,F,Minor,70,26,56,14,83,11,5,Lil Yachty
Polaroid Love,1,2022,1,10,461,0,211372494.0,10,56,17.0,0,0.0,138,G,Minor,74,65,67,46,0,36,4,ENHYPEN
Pope Is a Rockstar,1,2016,4,20,1966,0,156658366.0,4,2,50.0,0,0.0,90,E,Minor,73,31,45,85,24,11,3,SALES
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),3,2023,6,2,1945,87,115364561.0,74,182,87.0,14,2.0,99,C#,Major,85,83,68,7,0,36,20,The Weeknd
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),3,2023,6,2,1945,87,115364561.0,74,182,87.0,14,2.0,99,C#,Major,85,83,68,7,0,36,20,Madonna
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),3,2023,6,2,1945,87,115364561.0,74,182,87.0,14,2.0,99,C#,Major,85,83,68,7,0,36,20,Playboi Carti
Por las Noches,1,2021,6,11,457,24,330346424.0,8,116,4.0,3,2.0,92,C#,Major,81,39,60,31,0,7,3,Peso Pluma
Potion (with Dua Lipa & Young Thug),3,2022,5,27,3983,0,190625045.0,73,45,119.0,0,0.0,100,B,Minor,82,76,70,16,0,8,5,Calvin Harris
Potion (with Dua Lipa & Young Thug),3,2022,5,27,3983,0,190625045.0,73,45,119.0,0,0.0,100,B,Minor,82,76,70,16,0,8,5,Dua Lipa
Potion (with Dua Lipa & Young Thug),3,2022,5,27,3983,0,190625045.0,73,45,119.0,0,0.0,100,B,Minor,82,76,70,16,0,8,5,Young Thug
Praise God,1,2021,8,29,4651,0,376333030.0,24,6,105.0,0,0.0,118,C#,Major,80,21,55,1,0,26,17,Kanye West
Primera Cita,1,2022,4,20,266,27,77309611.0,6,40,6.0,6,202.0,158,A#,Major,54,50,40,61,0,10,6,Carin Leon
Princess Diana (with Nicki Minaj),2,2023,4,14,1444,4,104992946.0,0,0,0.0,0,0.0,148,A,Major,90,74,68,14,0,10,19,Nicki Minaj
Princess Diana (with Nicki Minaj),2,2023,4,14,1444,4,104992946.0,0,0,0.0,0,0.0,148,A,Major,90,74,68,14,0,10,19,Ice Spice
